mlsno,area,soldprice,solddate,type,style,bdrm,wshrm,latitude,longitude,house_condo,maint,aptno,address
W3297338,Meadowvale,184500,2015-09-13,Condo Apt,Apartment,1,1,43.5868102,-79.7595902,condo,411.5,503,"6720 Glen Erin Dr, Mississauga"
W3296617,Hurontario,214500,2015-09-13,Condo Apt,Stacked Townhse,1,1,43.61652,-79.66285,condo,368.44,218,"101 Bristol Rd, Mississauga"
W3298707,Meadowvale,580000,2015-09-13,Detached,2-Storey,4,3,43.58646,-79.77145,house,,,"7016 Hickling Cres, Mississauga"
W3298609,Meadowvale Village,830000,2015-09-13,Detached,Bungalow,3,3,43.62906,-79.71552,house,,,"694 Gypsy Fly Cres, Mississauga"
W3300733,Churchill Meadows,472000,2015-09-13,Condo Townhouse,2-Storey,3,4,43.54015,-79.73878,condo,210,51,"3950 Erin Centre Blvd, Mississauga"
W3302284,City Centre,265000,2015-09-13,Condo Apt,Apartment,2,2,43.5916206,-79.6344675,condo,545,904,"265 Enfield Pl, Mississauga"
W3301330,Applewood,322500,2015-09-13,Condo Townhouse,2-Storey,3,2,43.61197208,-79.61356401,condo,377.46,,"3665 Flamewood Dr, Mississauga"
W3302388,City Centre,310000,2015-09-13,Condo Apt,Apartment,2,2,43.58762,-79.6456199,condo,565,,"4080 Living Arts Dr, Mississauga"
W3302927,Rathwood,460000,2015-09-13,Condo Townhouse,2-Storey,3,3,43.61071,-79.63059,condo,350,44,"525 Meadows Blvd, Mississauga"
W3303305,Meadowvale Village,756000,2015-09-13,Detached,2-Storey,4,3,43.62441,-79.74102,house,,,"1279 Godwick Dr, Mississauga"
W3304612,Churchill Meadows,435000,2015-09-13,Condo Townhouse,Stacked Townhse,2,3,43.5481399,-79.71812,condo,147.58,63,"3056 Eglinton Ave, Mississauga"
W3304753,Meadowvale Village,855000,2015-09-13,Detached,2-Storey,5,4,43.63162,-79.72297,house,,,"7120 Gablehurst Cres, Mississauga"
W3305130,Churchill Meadows,518500,2015-09-13,Att/Row/Twnhouse,3-Storey,3,3,43.54436,-79.72166,house,,,"3359 Southwick St, Mississauga"
W3305535,East Credit,480000,2015-09-13,Condo Townhouse,2-Storey,3,3,43.58975,-79.67375,condo,210,176,"5030 Heatherleigh Ave, Mississauga"
W3305727,East Credit,580000,2015-09-13,Semi-Detached,2-Storey,3,4,43.5994,-79.6847,house,,,"5317 Hollypoint Ave, Mississauga"
W3307058,Lakeview,465000,2015-09-13,Condo Townhouse,3-Storey,2,2,43.58627,-79.54947,condo,266.08,Th 904,"1011 Deta Rd, Mississauga"
W3307456,Cooksville,360000,2015-09-13,Condo Townhouse,Stacked Townhse,2,2,43.5703699,-79.63115,condo,232.05,144,"601 Shoreline Dr, Mississauga"
W3309371,Lisgar,535000,2015-09-13,Semi-Detached,2-Storey,3,3,43.58067,-79.79222,house,,,"3934 Milkwood Cres, Mississauga"
W3307457,Mineola,811590,2015-09-13,Detached,2-Storey,4,2,43.57606,-79.5878,house,,,"1590 Kenmuir Ave, Mississauga"
W3309565,Erin Mills,573555,2015-09-13,Semi-Detached,2-Storey,3,2,43.53926,-79.69096,house,,,"3555 Ash Row Cres, Mississauga"
W3310947,Lisgar,526000,2015-09-13,Att/Row/Twnhouse,2-Storey,3,3,43.5749,-79.78509,house,,,"6981 Dunnview Crt, Mississauga"
W3310932,Clarkson,395000,2015-09-13,Condo Apt,Apartment,2,2,43.51306,-79.6257399,condo,559,708,"965 Inverhouse Dr, Mississauga"
W3311356,Creditview,575800,2015-09-13,Detached,Backsplit 5,3,3,43.57734,-79.65796,house,,,"854 Thistle Down Crt, Mississauga"
W3310937,Churchill Meadows,892500,2015-09-13,Detached,2-Storey,4,3,43.55539,-79.73428,house,,,"5519 Ethan Dr, Mississauga"
W3313134,Meadowvale,192000,2015-09-13,Condo Apt,Apartment,2,1,43.57954,-79.75744,condo,600,1108,"2900 Battleford Rd, Mississauga"
W3251958,Cooksville,1175000,2015-09-12,Detached,2-Storey,4,4,43.56898,-79.60329,house,,,"57 Harborn Rd, Mississauga"
W3264412,Erin Mills,636000,2015-09-12,Detached,Other,4,4,43.5506783,-79.692627,house,,,"4142 Trellis Cres, Mississauga"
W3275004,Erin Mills,312500,2015-09-12,Condo Apt,Apartment,2,2,43.54554,-79.68537,condo,671.38,1108,"2177 Burnhamthorpe Rd, Mississauga"
W3279592,Lorne Park,1375000,2015-09-12,Detached,Bungalow,4,3,43.55218,-79.60948,house,,,"1495 Mississauga Rd, Mississauga"
W3281154,Central Erin Mills,260000,2015-09-12,Condo Townhouse,Stacked Townhse,1,1,43.5533986,-79.719214,condo,169.31,92,"2891 Rio Crt, Mississauga"
W3285864,Malton,315000,2015-09-12,Condo Townhouse,2-Storey,3,2,43.71982,-79.62581,condo,238,13,"7033 Netherbrae Rd, Mississauga"
W3288493,Churchill Meadows,626000,2015-09-12,Detached,2-Storey,3,3,43.56403,-79.74619,house,,,"3157 Malham Gate, Mississauga"
W3290937,Hurontario,230000,2015-09-12,Condo Apt,Apartment,2,2,43.61321,-79.66007,condo,659,1005,"25 Trailwood Dr, Mississauga"
W3300069,Meadowvale,463000,2015-09-12,Semi-Detached,Backsplit 5,3,3,43.59752,-79.76925,house,,,"7185 Tamar Rd, Mississauga"
W3305368,Erin Mills,695000,2015-09-12,Detached,2-Storey,4,3,43.52262,-79.69086,house,,,"3201 Magwood Rd, Mississauga"
W3305619,Hurontario,215000,2015-09-12,Condo Apt,Apartment,1,1,43.61707,-79.65903,condo,350.73,34,"119 Bristol Rd, Mississauga"
W3305612,Cooksville,815000,2015-09-12,Detached,Sidesplit 3,3,4,43.56069,-79.61944,house,,,"2238 Medhat Dr, Mississauga"
W3307043,Cooksville,390000,2015-09-12,Condo Townhouse,3-Storey,2,2,43.5703699,-79.63115,condo,196.62,9,"601 Shoreline Dr, Mississauga"
W3305877,Mississauga Valleys,529900,2015-09-12,Semi-Detached,Backsplit 3,3,2,43.59047,-79.61187,house,,,"344 Lara Woods , Mississauga"
W3305935,Central Erin Mills,872000,2015-09-12,Detached,2-Storey,4,4,43.56753,-79.72381,house,,,"5559 Middlebury Dr, Mississauga"
W3307655,Applewood,850000,2015-09-12,Detached,2-Storey,4,4,43.60928,-79.61181,house,,,"865 Runningbrook Dr, Mississauga"
W3311725,Hurontario,690000,2015-09-12,Detached,2-Storey,3,4,43.62482,-79.64886,house,,,"5325 Lucas Crt, Mississauga"
W3278616,Hurontario,291000,2015-09-11,Condo Apt,Apartment,2,2,43.61132,-79.64865,condo,505.84,204,"220 Forum Dr, Mississauga"
W3279464,City Centre,287500,2015-09-11,Condo Apt,Apartment,2,2,43.58632,-79.64139,condo,597.61,1906,"325 Webb Dr, Mississauga"
W3281331,Churchill Meadows,545000,2015-09-11,Semi-Detached,2-Storey,3,3,43.5472899,-79.74222,house,,,"3852 Barley Tr, Mississauga"
W3295098,Meadowvale Village,449000,2015-09-11,Condo Apt,2-Storey,3,3,43.6255607,-79.7085356,condo,180,95,"6399 Spinnaker Circle, Mississauga"
W3297045,Churchill Meadows,488000,2015-09-11,Condo Townhouse,2-Storey,3,4,43.55244,-79.72454,condo,199.87,165,"5255 Palmetto Pl, Mississauga"
W3302683,Lakeview,593000,2015-09-11,Condo Apt,Apartment,2,2,43.59078,-79.56126,condo,1038.78,501,"1400 Dixie Rd, Mississauga"
W3307587,Erin Mills,1314014,2015-09-11,Detached,2-Storey,4,5,43.55896,-79.67661,house,,,"4014 Dory Crt, Mississauga"
W3310530,City Centre,265000,2015-09-11,Condo Apt,Apartment,2,1,43.58109,-79.64569,condo,585.77,2514,"550 Webb Dr, Mississauga"
W3310018,Clarkson,470100,2015-09-11,Att/Row/Twnhouse,2-Storey,4,4,43.5233599,-79.61705,house,,,"1006 Zante Cres, Mississauga"
W3309088,East Credit,618000,2015-09-11,Semi-Detached,2-Storey,3,4,43.59443,-79.6867,house,,,"5405 Sweetgrass Gate, Mississauga"
W3309557,Lakeview,635000,2015-09-11,Semi-Detached,2-Storey,3,3,43.58324,-79.56836,house,,,"1343 Delco Crt, Mississauga"
W3238157,Lakeview,360000,2015-09-10,Condo Apt,Apartment,3,2,43.58829427,-79.54776406,condo,667.18,1205,"1535 Lakeshore Rd, Mississauga"
W3240189,Clarkson,378000,2015-09-10,Condo Townhouse,2-Storey,3,2,43.5098686,-79.6412964,condo,279,87,"2315 Bromsgrove Rd, Mississauga"
W3252694,Cooksville,228000,2015-09-10,Condo Apt,Apartment,1,2,43.5852585,-79.615509,condo,629.03,1102,"3100 Kirwin Ave, Mississauga"
W3261930,Sheridan,1280000,2015-09-10,Detached,2-Storey,4,4,43.53888,-79.64496,house,,,"1595 Yew St, Mississauga"
W3274983,Erin Mills,455000,2015-09-10,Vacant Land,Other,0,0,43.53154,-79.69087,house,,,"2818 Council Ring Rd, Mississauga"
W3282174,Malton,460000,2015-09-10,Detached,1 1/2 Storey,2,1,43.70144,-79.6505899,house,,,"32 Cattrick St, Mississauga"
W3283168,East Credit,712000,2015-09-10,Detached,2-Storey,4,3,43.5946,-79.70876,house,,,"5874 Evenstarr Crt, Mississauga"
W3286786,East Credit,710000,2015-09-10,Detached,2-Storey,4,3,43.60487,-79.70047,house,,,"1048 Galesway Blvd, Mississauga"
W3288112,Fairview,250000,2015-09-10,Condo Apt,Apartment,1,1,43.5896199,-79.63024,condo,479.81,1210,"3504 Hurontario St, Mississauga"
W3291944,Applewood,232000,2015-09-10,Condo Apt,Apartment,3,2,43.62179,-79.58995,condo,543,624,"1625 Bloor St, Mississauga"
W3292627,Mississauga Valleys,293000,2015-09-10,Condo Apt,Apartment,3,2,43.5905744,-79.6256762,condo,468,1302,"20 Mississauga Valley Blvd, Mississauga"
W3291881,East Credit,750000,2015-09-10,Detached,Bungalow,2,3,43.57231,-79.6881499,house,,,"4571 Glastonbury Pl, Mississauga"
W3292452,City Centre,225000,2015-09-10,Condo Apt,Apartment,1,1,43.59493,-79.63569,condo,470.36,409,"50 Absolute Ave, Mississauga"
W3293938,Cooksville,205000,2015-09-10,Condo Townhouse,Apartment,1,1,43.5703699,-79.63115,condo,228.16,165,"601 Shoreline Dr, Mississauga"
W3293484,Churchill Meadows,525000,2015-09-10,Att/Row/Twnhouse,2-Storey,3,4,43.56206,-79.73605,house,,,"3095 Turbine Cres, Mississauga"
W3295801,Central Erin Mills,309000,2015-09-10,Condo Apt,Apartment,2,2,43.550025,-79.7136411,condo,736.07,202,"4640 Kimbermount Ave, Mississauga"
W3294485,Mississauga Valleys,290000,2015-09-10,Condo Apt,Apartment,3,2,43.5904531,-79.6257579,condo,480,1309,"20 Mississauga Valley Blvd, Mississauga"
W3296015,Rathwood,505000,2015-09-10,Semi-Detached,2-Storey,3,2,43.60107,-79.63855,house,,,"65 Chalfield Lane, Mississauga"
W3296452,Erin Mills,515000,2015-09-10,Semi-Detached,Backsplit 5,4,3,43.53142,-79.68971,house,,,"2633 Roblo Rd, Mississauga"
W3295673,Streetsville,915000,2015-09-10,Detached,2-Storey,4,3,43.5742199,-79.69802,house,,,"1791 Melody Dr, Mississauga"
W3296784,East Credit,522000,2015-09-10,Semi-Detached,2-Storey,3,3,43.5875,-79.6765099,house,,,"5042 Warwickshire Way, Mississauga"
W3297588,Meadowvale Village,590000,2015-09-10,Semi-Detached,2-Storey,4,4,43.61672,-79.7516,house,,,"1870 Stevington Cres, Mississauga"
W3299397,City Centre,358000,2015-09-10,Condo Apt,Apartment,2,2,43.58701,-79.64057,condo,558.92,1913,"3880 Duke Of York Blvd, Mississauga"
W3299367,Malton,462000,2015-09-10,Semi-Detached,Bungalow,3,2,43.72576,-79.64223,house,,,"7464 Discus Cres, Mississauga"
W3300713,Cooksville,265000,2015-09-10,Condo Apt,Apartment,2,1,43.5801885,-79.6235365,condo,477.61,602,"145 Hillcrest Ave, Mississauga"
W3301492,Churchill Meadows,864000,2015-09-10,Detached,2-Storey,4,4,43.55346,-79.75052,house,,,"3742 Brinwood Gate, Mississauga"
W3301987,Mississauga Valleys,309000,2015-09-10,Condo Apt,Apartment,3,2,43.5904531,-79.6257579,condo,461.84,904,"20 Mississauga Valley Blvd, Mississauga"
W3302270,Port Credit,1420000,2015-09-10,Triplex,2-Storey,5,6,43.55707,-79.575,house,,,"36 Cumberland Dr, Mississauga"
W3305132,City Centre,286000,2015-09-10,Condo Apt,Apartment,2,2,43.58728,-79.63932,condo,683.03,308,"250 Webb Dr, Mississauga"
W3305648,East Credit,988000,2015-09-10,Detached,2-Storey,4,4,43.58395,-79.70151,house,,,"5483 Edencroft Cres, Mississauga"
W3308768,Clarkson,505000,2015-09-10,Semi-Detached,Bungalow,4,3,43.50766,-79.65142,house,,,"1377 Seaview Dr, Mississauga"
W3307711,Lisgar,529900,2015-09-10,Semi-Detached,2-Storey,3,3,43.58352,-79.78353,house,,,"3330 Snowball Rd, Mississauga"
W3188331,City Centre,347000,2015-09-09,Condo Apt,Apartment,2,2,43.5885201,-79.6315002,condo,538,3203,"3525 Kariya Dr, Mississauga"
W3216833,Applewood,235000,2015-09-09,Condo Apt,Apartment,2,1,43.6162605,-79.5966721,condo,676.39,1411,"1333 Bloor St, Mississauga"
W3232287,Lorne Park,1600000,2015-09-09,Detached,2-Storey,4,4,43.55012,-79.6124899,house,,,"708 Atoka Dr, Mississauga"
W3247039,Central Erin Mills,389900,2015-09-09,Condo Townhouse,2-Storey,3,2,43.565239,-79.7260818,condo,362,88,"5535 Glen Erin Dr, Mississauga"
W3269984,City Centre,317000,2015-09-09,Condo Apt,Apartment,2,2,43.5957899,-79.6352974,condo,720.36,1506,"70 Absolute Ave, Mississauga"
W3272078,Cooksville,198400,2015-09-09,Condo Apt,Apartment,1,1,43.5801885,-79.6235365,condo,513,507,"145 Hillcrest Ave, Mississauga"
W3274633,Hurontario,275000,2015-09-09,Condo Apt,Apartment,1,1,43.60624,-79.65422,condo,340,1008,"55 Eglinton Ave, Mississauga"
W3280468,City Centre,326000,2015-09-09,Condo Apt,Apartment,2,2,43.58109,-79.64569,condo,594.83,812,"550 Webb Dr, Mississauga"
W3282561,Applewood,178000,2015-09-09,Condo Apt,2-Storey,2,2,43.6190853,-79.5941395,condo,687.89,307,"1455 Williamsport Dr, Mississauga"
W3283978,Mississauga Valleys,600000,2015-09-09,Detached,Sidesplit 3,3,1,43.59367,-79.61086,house,,,"436 Silver Creek Blvd, Mississauga"
W3284476,Erin Mills,475000,2015-09-09,Condo Townhouse,2-Storey,3,3,43.5415513,-79.6734938,condo,488.97,63,"3265 South Millway , Mississauga"
W3284516,City Centre,250000,2015-09-09,Condo Apt,Apartment,1,1,43.5865526,-79.6480699,condo,349.94,2804,"4099 Brickstone Mews, Mississauga"
W3287876,Central Erin Mills,270000,2015-09-09,Condo Apt,Apartment,1,1,43.5535577,-79.71142,condo,390.35,Ph 11,"4900 Glen Erin Dr, Mississauga"
W3288827,City Centre,300000,2015-09-09,Condo Apt,Apartment,2,2,43.5956703,-79.6352112,condo,609.16,1009,"70 Absolute Ave, Mississauga"
W3290145,Applewood,212000,2015-09-09,Condo Townhouse,Stacked Townhse,4,2,43.61921,-79.59541,condo,735.23,399,"1335 Williamsport Dr, Mississauga"
W3290502,Erin Mills,405000,2015-09-09,Condo Townhouse,3-Storey,3,2,43.5418,-79.69131,condo,421.59,16,"3360 Council Ring Rd, Mississauga"
W3290463,Hurontario,630000,2015-09-09,Condo Apt,Apartment,2,3,43.6039699,-79.64981,condo,987.62,2715,"25 Kingsbridge Garden Circle, Mississauga"
W3292582,Fairview,240000,2015-09-09,Condo Apt,Apartment,2,2,43.58767,-79.62825,condo,660.88,211,"25 Fairview Rd, Mississauga"
W3292487,Malton,398000,2015-09-09,Semi-Detached,Bungalow-Raised,3,2,43.72183,-79.62564,house,,,"6877 Darcel Ave, Mississauga"
W3295810,Mississauga Valleys,361500,2015-09-09,Condo Townhouse,2-Storey,3,2,43.60036,-79.62329,condo,318.38,49,"1180 Mississauga Valley Blvd, Mississauga"
W3292123,Erindale,1200000,2015-09-09,Detached,Bungalow,3,3,43.55796,-79.6209499,house,,,"608 Sir Richard's Rd, Mississauga"
W3296215,City Centre,289000,2015-09-09,Condo Apt,Apartment,2,2,43.58958,-79.6344,condo,756.4,706,"3605 Kariya Dr, Mississauga"
W3296619,Meadowvale,179000,2015-09-09,Condo Apt,Apartment,2,1,43.59332141,-79.76634654,condo,637.83,1004,"2301 Derry Rd, Mississauga"
W3296779,Lisgar,720000,2015-09-09,Detached,2-Storey,4,4,43.57828,-79.78592,house,,,"7065 Rosehurst Dr, Mississauga"
W3298650,East Credit,752000,2015-09-09,Detached,2-Storey,4,4,43.59241,-79.68271,house,,,"1034 Windsor Hill Blvd, Mississauga"
W3299883,Lisgar,670000,2015-09-09,Detached,2-Storey,4,3,43.56755,-79.75546,house,,,"6205 Prairie Circ, Mississauga"
W3301338,Rathwood,442000,2015-09-09,Condo Townhouse,2-Storey,3,3,43.63314,-79.59889,condo,420.49,50,"4165 Fieldgate Dr, Mississauga"
W3301192,Central Erin Mills,477000,2015-09-09,Condo Townhouse,2-Storey,3,3,43.55812,-79.71953,condo,226.26,#77,"5230 Glen Erin Dr, Mississauga"
W3303591,Churchill Meadows,768000,2015-09-09,Detached,2-Storey,4,3,43.54231,-79.74072,house,,,"3950 Mayla Dr, Mississauga"
W3304746,Rathwood,611000,2015-09-09,Semi-Detached,Backsplit 5,3,2,43.63305,-79.60303,house,,,"1662 Corkstone Gl, Mississauga"
W3307313,Meadowvale,465100,2015-09-09,Detached,Backsplit 3,3,1,43.59316,-79.77397,house,,,"7251 Joliette Cres, Mississauga"
W3305680,Erindale,602000,2015-09-09,Semi-Detached,Bungalow-Raised,3,2,43.56169,-79.65931,house,,,"3439 Fellmore Dr, Mississauga"
W3306055,Cooksville,642000,2015-09-09,Detached,Bungalow-Raised,3,2,43.57121913,-79.61963654,house,,,"304 Paisley Blvd, Mississauga"
W3306216,Mississauga Valleys,685000,2015-09-09,Detached,Backsplit 4,4,2,43.6032,-79.61605,house,,,"606 Eversley Dr, Mississauga"
W3308008,Applewood,723000,2015-09-09,Detached,Backsplit 4,4,3,43.62758,-79.59526,house,,,"3646 Fieldgate Dr, Mississauga"
W3171169,Meadowvale Village,658000,2015-09-08,Att/Row/Twnhouse,3-Storey,3,3,43.6412086,-79.7222519,house,,,"489 Briggs Crt, Mississauga"
W3216719,Malton,380000,2015-09-08,Semi-Detached,Backsplit 4,2,3,43.70713,-79.64367,house,,,"3062 Merritt Ave, Mississauga"
W3238090,City Centre,480000,2015-09-08,Condo Townhouse,3-Storey,3,3,43.5903702,-79.6499786,condo,620,Th11,"370 Square One Dr, Mississauga"
W3246767,City Centre,248000,2015-09-08,Condo Apt,Apartment,1,1,43.5952797,-79.6357498,condo,442,3803,"60 Absolute Ave, Mississauga"
W3245484,City Centre,288000,2015-09-08,Condo Townhouse,2-Storey,2,2,43.5956116,-79.6339493,condo,685.81,118,"90 Absolute Ave, Mississauga"
W3256122,City Centre,249900,2015-09-08,Condo Apt,Apartment,1,2,43.5896988,-79.6330185,condo,675.76,805,"55 Elm Dr, Mississauga"
W3256709,Mississauga Valleys,352000,2015-09-08,Condo Townhouse,2-Storey,3,2,43.5972273,-79.62716818,condo,892.11,2,"1330 Mississauga Valley Blvd, Mississauga"
W3267024,Sheridan,825000,2015-09-08,Detached,Bungalow-Raised,4,4,43.52452,-79.67477,house,,,"2593 Thorn Lodge Dr, Mississauga"
W3269783,City Centre,310000,2015-09-08,Condo Apt,Apartment,2,2,43.5896187,-79.6302414,condo,629,1507,"3504 Hurontario St, Mississauga"
W3272448,Cooksville,430000,2015-09-08,Detached,Bungalow,3,2,43.5786858,-79.6069412,house,,,"121 Paisley Blvd, Mississauga"
W3274915,City Centre,263460,2015-09-08,Condo Apt,Apartment,1,2,43.58762,-79.6456199,condo,518.32,1010,"4080 Living Arts Dr, Mississauga"
W3276268,Cooksville,560000,2015-09-08,Semi-Detached,2-Storey,3,3,43.57126,-79.63279,house,,,"3119 Cottage Clay Rd, Mississauga"
W3276732,Mississauga Valleys,275500,2015-09-08,Condo Apt,Apartment,2,2,43.59449,-79.63235,condo,648.98,Ph1,"3700 Kaneff Cres, Mississauga"
W3277176,Port Credit,605000,2015-09-08,Condo Apt,Apartment,2,2,43.5559,-79.58205,condo,605.11,1905,"1 Hurontario St, Mississauga"
W3280062,Erin Mills,273000,2015-09-08,Condo Townhouse,Stacked Townhse,3,2,43.53979,-79.67525,condo,385,25,"2035 South Millway , Mississauga"
W3282606,Churchill Meadows,563000,2015-09-08,Att/Row/Twnhouse,3-Storey,4,4,43.55745,-79.74024,house,,,"5548 Tenth Line, Mississauga"
W3286189,Creditview,291500,2015-09-08,Condo Apt,Apartment,2,2,43.58921,-79.6511,condo,728.06,510,"330 Rathburn Rd, Mississauga"
W3289135,Hurontario,234000,2015-09-08,Condo Apt,Apartment,2,2,43.61321,-79.66007,condo,646.72,2106,"25 Trailwood Dr, Mississauga"
W3289992,Applewood,760000,2015-09-08,Detached,Sidesplit 4,4,3,43.61181,-79.6115,house,,,"3628 Swirlingleaves Cres, Mississauga"
W3292198,Meadowvale Village,434000,2015-09-08,Condo Townhouse,2-Storey,3,3,43.63488,-79.71586,condo,166,79,"525 Novo Star Dr, Mississauga"
W3294075,Hurontario,223000,2015-09-08,Condo Apt,Apartment,1,1,43.6106866,-79.6601088,condo,393.33,2012,"55 Strathaven Dr, Mississauga"
W3294110,Erin Mills,514000,2015-09-08,Semi-Detached,2-Storey,4,3,43.53692,-79.69502,house,,,"3459 Autumnleaf Cres, Mississauga"
W3294399,Meadowvale,360000,2015-09-08,Condo Townhouse,3-Storey,3,4,43.59498,-79.76496,condo,366.88,50,"7030 Copenhagen Rd, Mississauga"
W3294919,East Credit,560000,2015-09-08,Semi-Detached,2-Storey,3,3,43.59003,-79.6705,house,,,"698 Courtney Valley Rd, Mississauga"
W3296865,Mississauga Valleys,309000,2015-09-08,Condo Townhouse,3-Storey,4,2,43.58647,-79.62267,condo,406,106,"180 Mississauga Valley Blvd, Mississauga"
W3296150,East Credit,932500,2015-09-08,Detached,2-Storey,5,5,43.58789,-79.66536,house,,,"4236 Trailmaster Dr, Mississauga"
W3296962,Hurontario,585000,2015-09-08,Detached,2-Storey,3,3,43.60686,-79.68042,house,,,"5502 Spangler Dr, Mississauga"
W3298405,Hurontario,410000,2015-09-08,Condo Townhouse,3-Storey,3,2,43.6107299,-79.64973,condo,250,103,"190 Forum Dr, Mississauga"
W3299265,City Centre,256888,2015-09-08,Condo Apt,Apartment,1,1,43.59493,-79.63569,condo,499.54,3708,"50 Absolute Ave, Mississauga"
W3299088,East Credit,610000,2015-09-08,Semi-Detached,2-Storey,3,4,43.58999,-79.67867,house,,,"5170 Dartmoore Crt, Mississauga"
W3301482,Sheridan,645000,2015-09-08,Detached,2-Storey,4,3,43.53087,-79.66468,house,,,"2194 Haygate Cres, Mississauga"
W3302711,Meadowvale,430000,2015-09-08,Semi-Detached,2-Storey,3,3,43.58784,-79.77219,house,,,"3036 Pendleton Rd, Mississauga"
W3303225,East Credit,460000,2015-09-08,Condo Townhouse,2-Storey,2,2,43.5835417,-79.6820589,condo,90,73,"1292 Sherwood Mills Blvd, Mississauga"
W3304955,Lisgar,589000,2015-09-08,Detached,2-Storey,3,3,43.58401,-79.79122,house,,,"7418 Russian Olive Clse, Mississauga"
W3304542,Clarkson,598000,2015-09-08,Detached,Sidesplit 3,3,2,43.50597,-79.65318,house,,,"2669 Constable Rd, Mississauga"
W3306893,Port Credit,1235000,2015-09-08,Detached,2-Storey,2,4,43.54212,-79.59041,house,,,"45 Pine Ave, Mississauga"
W3196110,Sheridan,1460000,2015-09-07,Detached,2-Storey,4,5,43.545929,-79.6280365,house,,,"1075 Geran Cres, Mississauga"
W3214846,Rathwood,728000,2015-09-07,Detached,Backsplit 5,4,3,43.60725,-79.62907,house,,,"4198 Rayfield Crt, Mississauga"
W3259098,Streetsville,703000,2015-09-07,Detached,Bungalow,3,2,43.5868416,-79.7203293,house,,,"29 Queen St, Mississauga"
W3262827,City Centre,272000,2015-09-07,Condo Apt,Apartment,1,2,43.5883598,-79.6395187,condo,381.4,1504,"223 Webb Dr, Mississauga"
W3268135,City Centre,255000,2015-09-07,Condo Apt,Apartment,1,1,43.5870094,-79.6405716,condo,436.03,502,"3880 Duke Of York Blvd, Mississauga"
W3278710,East Credit,585000,2015-09-07,Semi-Detached,2-Storey,3,4,43.60344,-79.69356,house,,,"803 Ledbury Cres, Mississauga"
W3278454,City Centre,269000,2015-09-07,Condo Apt,Apartment,1,2,43.58778,-79.64585,condo,502.54,1104,"4090 Living Arts Dr, Mississauga"
W3279990,Hurontario,828000,2015-09-07,Detached,2-Storey,4,4,43.60423,-79.68098,house,,,"672 Roselaire Tr, Mississauga"
